02133366-4ed8-4257-bee3-8769aa902c18,68,Female,UK,Clothing,44.560001373291,Cash,2025-04-20,Tablet,1,02133366-4ed8-4257-bee3-8769aa902c18
021cc2e5-b34f-47fb-91ab-3dbc4b74e1b2,47,Female,UK,Clothing,1615.08996582031,Cash,2025-05-15,Tablet,0,021cc2e5-b34f-47fb-91ab-3dbc4b74e1b2
021f573d-f146-4040-94eb-a7222365bcda,35,Male,Canada,Clothing,1229.81005859375,Cash,2025-07-11,Mobile,0,021f573d-f146-4040-94eb-a7222365bcda
023dee87-9602-4667-aaf3-f917e4542e97,41,Male,USA,Clothing,1376.18005371094,Cash,2024-09-19,Desktop,0,023dee87-9602-4667-aaf3-f917e4542e97
02436207-bf08-409b-8265-11faebe164ee,50,Male,Germany,Clothing,521.309997558594,Cash,2025-06-07,Desktop,1,02436207-bf08-409b-8265-11faebe164ee
0265ef63-927c-4caa-95cd-b6d38a6bd765,40,Male,Germany,Clothing,1578.7900390625,Cash,2024-09-19,Tablet,0,0265ef63-927c-4caa-95cd-b6d38a6bd765
02695092-1428-4260-a3f5-4208c95c7ae4,55,Male,Australia,Clothing,1399.64001464844,Cash,2024-02-23,Tablet,1,02695092-1428-4260-a3f5-4208c95c7ae4
0272629c-bc40-4064-a1f0-d67542ac3658,61,Male,Canada,Clothing,798.5,Cash,2024-09-17,Desktop,0,0272629c-bc40-4064-a1f0-d67542ac3658
028bcd69-ef9e-4e93-9fd1-1060ee533f01,32,Male,Canada,Clothing,1188.68005371094,Cash,2024-12-12,Tablet,1,028bcd69-ef9e-4e93-9fd1-1060ee533f01
029c503a-3913-479a-b800-712a853d7813,27,Male,India,Clothing,951.070007324219,Cash,2024-01-09,Desktop,0,029c503a-3913-479a-b800-712a853d7813
02b1ab48-293b-406a-b500-a44b8931cbdd,39,Female,USA,Clothing,373.429992675781,Cash,2024-05-30,Mobile,0,02b1ab48-293b-406a-b500-a44b8931cbdd
02b323b4-7f27-4449-8d92-da1774b82184,42,Female,Germany,Clothing,1914.56994628906,Cash,2024-01-08,Mobile,1,02b323b4-7f27-4449-8d92-da1774b82184
02bd9d3c-cf7a-4371-9988-4f1d27f685aa,61,Female,UK,Clothing,1607.28002929688,Cash,2025-05-16,Desktop,1,02bd9d3c-cf7a-4371-9988-4f1d27f685aa
02cb73cf-e553-4a51-b7f0-b6900e3b043b,56,Female,USA,Clothing,1430.27001953125,Cash,2024-04-16,Desktop,0,02cb73cf-e553-4a51-b7f0-b6900e3b043b
02cba052-418a-48ca-bce2-729da81b18a0,66,Female,India,Clothing,248.949996948242,Cash,2025-11-16,Mobile,1,02cba052-418a-48ca-bce2-729da81b18a0
02e69fbe-d3f7-4db2-81b1-62e6e5785d30,59,Female,Canada,Clothing,649.349975585938,Cash,2024-08-19,Mobile,1,02e69fbe-d3f7-4db2-81b1-62e6e5785d30
02e7c0b3-ea08-4bc6-96da-25230adf06b9,40,Male,Australia,Clothing,84.7399978637695,Cash,2025-11-30,Tablet,0,02e7c0b3-ea08-4bc6-96da-25230adf06b9
02f1d088-7355-4185-a5f2-886459aa4d7a,69,Male,Australia,Clothing,1144.57995605469,Cash,2025-07-08,Tablet,1,02f1d088-7355-4185-a5f2-886459aa4d7a
02f36ab8-7189-4f7c-b8f0-3ecc4cbe0c9c,57,Female,India,Clothing,1654.67004394531,Cash,2024-08-31,Mobile,0,02f36ab8-7189-4f7c-b8f0-3ecc4cbe0c9c
02f47026-bdcd-4304-b4d7-5a2cbe66ab40,63,Male,UK,Clothing,970.830017089844,Cash,2025-06-07,Desktop,0,02f47026-bdcd-4304-b4d7-5a2cbe66ab40
02f51217-061b-4607-b386-f4dfe9f0913d,36,Male,USA,Clothing,1207.94995117188,Cash,2024-12-24,Mobile,0,02f51217-061b-4607-b386-f4dfe9f0913d
02fa8954-d32f-49b7-a1a0-af981fa0a9fa,23,Male,UK,Clothing,77.9499969482422,Cash,2025-09-30,Desktop,1,02fa8954-d32f-49b7-a1a0-af981fa0a9fa
02fdbeff-757d-4505-9e53-bd6298c6f6e8,64,Female,Canada,Clothing,1148.83996582031,Cash,2024-11-02,Desktop,1,02fdbeff-757d-4505-9e53-bd6298c6f6e8
02fef3e1-49bc-45c8-8b03-181d9e0c2cee,53,Female,UK,Clothing,463.5,Cash,2025-02-09,Mobile,0,02fef3e1-49bc-45c8-8b03-181d9e0c2cee
0300cd71-c33f-4424-a6fd-cb7704cf9b7c,32,Female,UK,Clothing,49.9199981689453,Cash,2025-10-12,Tablet,0,0300cd71-c33f-4424-a6fd-cb7704cf9b7c
03154875-4c73-4cd0-8022-269935ac0742,31,Female,Canada,Clothing,1016.40997314453,Cash,2025-09-01,Desktop,0,03154875-4c73-4cd0-8022-269935ac0742
0318064c-db4a-4238-9b28-146ce5c629e8,37,Female,India,Clothing,1328.43994140625,Cash,2024-10-22,Mobile,1,0318064c-db4a-4238-9b28-146ce5c629e8
032097c2-200e-45f2-987d-6693577b1595,57,Male,Canada,Clothing,1013.84002685547,Cash,2025-10-07,Desktop,0,032097c2-200e-45f2-987d-6693577b1595
0333f3d4-3cd8-402b-94c1-c3386a52e9a8,57,Female,USA,Clothing,586.099975585938,Cash,2025-05-26,Desktop,0,0333f3d4-3cd8-402b-94c1-c3386a52e9a8
03359680-dd60-4f14-a821-dbe0b972ddd2,68,Female,Germany,Clothing,1390.18994140625,Cash,2024-04-29,Mobile,0,03359680-dd60-4f14-a821-dbe0b972ddd2
034fe9f5-3efd-4c4d-8992-2adc38b70174,46,Female,UK,Clothing,865.580017089844,Cash,2024-12-20,Mobile,1,034fe9f5-3efd-4c4d-8992-2adc38b70174
03556624-1018-478c-80d1-091c902be114,43,Female,India,Clothing,1937.13000488281,Cash,2025-05-17,Desktop,0,03556624-1018-478c-80d1-091c902be114
03583472-07b4-4853-bc8d-76d9c96b036c,66,Female,Germany,Clothing,1877.44995117188,Cash,2024-10-09,Tablet,0,03583472-07b4-4853-bc8d-76d9c96b036c
034a5bcc-6f5f-4753-a8b5-b43f7f83aad1,57,Female,Canada,Clothing,1647.51000976563,Cash,2024-06-06,Tablet,1,034a5bcc-6f5f-4753-a8b5-b43f7f83aad1
035eb37a-d9dd-450e-9f6f-9679afcdcf32,22,Male,Canada,Clothing,1279.66003417969,Cash,2025-11-20,Tablet,0,035eb37a-d9dd-450e-9f6f-9679afcdcf32
036771c9-8ef4-4f25-9d11-b4504724e73a,42,Female,Australia,Clothing,662.849975585938,Cash,2025-06-02,Tablet,0,036771c9-8ef4-4f25-9d11-b4504724e73a
0361aae7-631f-42a1-8bf3-c2ce87c97dad,64,Female,UK,Clothing,1512.81994628906,Cash,2024-12-30,Tablet,1,0361aae7-631f-42a1-8bf3-c2ce87c97dad
0384e784-6b1f-4861-b09f-a1b86e406cb5,61,Female,Canada,Clothing,1392.78002929688,Cash,2024-10-20,Tablet,1,0384e784-6b1f-4861-b09f-a1b86e406cb5
038d329b-e0ff-4825-ad97-744ecc493952,69,Male,USA,Clothing,901.090026855469,Cash,2025-08-02,Desktop,1,038d329b-e0ff-4825-ad97-744ecc493952
0392cde3-4ad2-4ce9-8a79-4d4d2203c44e,33,Female,Australia,Clothing,1448.25,Cash,2024-12-03,Tablet,0,0392cde3-4ad2-4ce9-8a79-4d4d2203c44e
03bd9bdf-862f-4728-b238-dde2ff8adea6,18,Male,UK,Clothing,626.700012207031,Cash,2024-11-27,Tablet,1,03bd9bdf-862f-4728-b238-dde2ff8adea6
03cdd9c8-ffd7-4386-a93c-6cd7fe8f1b4c,45,Female,UK,Clothing,553.809997558594,Cash,2025-09-24,Desktop,0,03cdd9c8-ffd7-4386-a93c-6cd7fe8f1b4c
03e1fe44-74bc-4146-b912-a2a3d78fed45,64,Male,Canada,Clothing,483.040008544922,Cash,2024-03-13,Mobile,0,03e1fe44-74bc-4146-b912-a2a3d78fed45
03e4b289-cba4-42ad-9295-ac3fcc2c3ec5,49,Female,India,Clothing,1988.10998535156,Cash,2024-12-22,Tablet,1,03e4b289-cba4-42ad-9295-ac3fcc2c3ec5
03e6dfb9-57a6-486d-9be9-28dffc6e0956,43,Female,Australia,Clothing,863.909973144531,Cash,2025-11-02,Desktop,0,03e6dfb9-57a6-486d-9be9-28dffc6e0956
03e85306-6bed-4bb8-9b7b-8f8d1bc65700,31,Female,Australia,Clothing,327.760009765625,Cash,2025-02-08,Tablet,1,03e85306-6bed-4bb8-9b7b-8f8d1bc65700
04083761-d18d-434d-8ca9-26e277bad758,23,Male,UK,Clothing,1538.75,Cash,2024-10-15,Desktop,0,04083761-d18d-434d-8ca9-26e277bad758
041c8163-7274-4eac-9e0f-36e110477f6b,50,Female,Canada,Clothing,15.0200004577637,Cash,2025-07-07,Desktop,0,041c8163-7274-4eac-9e0f-36e110477f6b
04005109-8f12-4c72-9dee-44c784dce18e,21,Female,UK,Clothing,1903.5,Cash,2023-12-30,Mobile,1,04005109-8f12-4c72-9dee-44c784dce18e
04434270-8210-475f-9d7e-4ba6b3c69770,63,Female,Canada,Clothing,990.539978027344,Cash,2025-07-31,Mobile,0,04434270-8210-475f-9d7e-4ba6b3c69770
04456e01-dfe5-4129-b59e-09b337045655,36,Male,Australia,Clothing,652.900024414063,Cash,2024-04-09,Tablet,0,04456e01-dfe5-4129-b59e-09b337045655
0449b842-955f-42fa-92db-a38e125b6427,35,Female,USA,Clothing,1342.9599609375,Cash,2024-07-18,Mobile,0,0449b842-955f-42fa-92db-a38e125b6427
044e4d56-e1fe-4ea8-a2d8-74ab0e6c35d0,26,Male,USA,Clothing,1491.15002441406,Cash,2024-11-08,Desktop,0,044e4d56-e1fe-4ea8-a2d8-74ab0e6c35d0
046c3650-2354-485d-92a4-5e5cb1011fa2,23,Male,India,Clothing,1410.51000976563,Cash,2024-12-12,Mobile,0,046c3650-2354-485d-92a4-5e5cb1011fa2
0492e2be-fc77-4b4d-b654-0a4ac70421d4,19,Male,Australia,Clothing,940.739990234375,Cash,2025-04-18,Desktop,0,0492e2be-fc77-4b4d-b654-0a4ac70421d4
04a07e32-9e8e-40a1-8f63-3625d237b8a1,28,Female,Germany,Clothing,748.380004882813,Cash,2024-03-23,Desktop,1,04a07e32-9e8e-40a1-8f63-3625d237b8a1
04a6a975-7b89-4b80-8f3e-4d58756bc312,47,Male,Canada,Clothing,489.179992675781,Cash,2025-11-20,Tablet,0,04a6a975-7b89-4b80-8f3e-4d58756bc312
04b52156-3c74-4e98-8b56-7a93f147d6b4,58,Female,USA,Clothing,466.440002441406,Cash,2024-10-19,Desktop,1,04b52156-3c74-4e98-8b56-7a93f147d6b4
04b5fc69-4860-4fdd-867e-3862778098be,68,Female,Germany,Clothing,1691.7900390625,Cash,2024-11-13,Mobile,1,04b5fc69-4860-4fdd-867e-3862778098be
04b7ea22-45f6-47bc-a250-aa981c521138,33,Male,USA,Clothing,1573.56005859375,Cash,2024-09-16,Mobile,0,04b7ea22-45f6-47bc-a250-aa981c521138
04c1da85-b317-4068-bd2e-aed9ad7df893,38,Female,India,Clothing,724.820007324219,Cash,2025-03-18,Desktop,0,04c1da85-b317-4068-bd2e-aed9ad7df893
04d1617e-b412-4c07-85a2-21ddf5b2ba7b,23,Female,Germany,Clothing,966.02001953125,Cash,2025-02-12,Tablet,1,04d1617e-b412-4c07-85a2-21ddf5b2ba7b
04d3d20a-4dc9-40e6-b368-0c9be0da245a,35,Male,USA,Clothing,1586.55004882813,Cash,2025-02-27,Tablet,0,04d3d20a-4dc9-40e6-b368-0c9be0da245a
04d5caad-a14b-4b8f-aa3c-3c45dbf04fc0,34,Male,Australia,Clothing,197.179992675781,Cash,2024-10-03,Mobile,1,04d5caad-a14b-4b8f-aa3c-3c45dbf04fc0
04ec4c64-e9fb-492b-8e95-156ba2f38f1d,45,Female,Australia,Clothing,156.75,Cash,2024-11-29,Tablet,0,04ec4c64-e9fb-492b-8e95-156ba2f38f1d
04f427c4-db54-4248-98ee-0c2ba7f901f4,32,Female,Canada,Clothing,725.190002441406,Cash,2024-07-13,Mobile,0,04f427c4-db54-4248-98ee-0c2ba7f901f4
04fe9df7-7434-481a-9885-483b3593ac3f,30,Male,Germany,Clothing,1656.72998046875,Cash,2024-01-06,Desktop,0,04fe9df7-7434-481a-9885-483b3593ac3f
05180d12-39a3-4768-9d97-1c0c58ca0b77,34,Female,Germany,Clothing,1350.7900390625,Cash,2025-05-10,Desktop,0,05180d12-39a3-4768-9d97-1c0c58ca0b77
05210ed1-4d3e-4f10-949b-28828eb725a3,44,Male,Australia,Clothing,1347.67004394531,Cash,2025-02-26,Tablet,0,05210ed1-4d3e-4f10-949b-28828eb725a3
053ab209-3f44-491d-a784-e41df3826bee,53,Female,Germany,Clothing,1105.41003417969,Cash,2025-07-22,Tablet,0,053ab209-3f44-491d-a784-e41df3826bee
05196e65-5cf9-4b30-8ff2-640a2d2862b3,58,Female,India,Clothing,195.610000610352,Cash,2025-06-29,Desktop,0,05196e65-5cf9-4b30-8ff2-640a2d2862b3
0568a43a-0cd2-4205-88ec-8f880c0f1e78,33,Female,Germany,Clothing,731.630004882813,Cash,2024-11-04,Tablet,0,0568a43a-0cd2-4205-88ec-8f880c0f1e78
056a6edc-87d2-4810-a7d1-bea6062e8516,62,Female,USA,Clothing,1719.32995605469,Cash,2024-03-31,Desktop,0,056a6edc-87d2-4810-a7d1-bea6062e8516
056a9ada-0900-4921-b739-bf823ccdfabd,55,Male,India,Clothing,1838.40002441406,Cash,2025-06-28,Tablet,0,056a9ada-0900-4921-b739-bf823ccdfabd
05a7453b-3b92-4500-8228-6fd96abe7a93,19,Female,Canada,Clothing,1224.34997558594,Cash,2025-09-27,Mobile,0,05a7453b-3b92-4500-8228-6fd96abe7a93
05caecbf-1bbd-4604-95e6-251f15ce1342,32,Female,USA,Clothing,346.769989013672,Cash,2024-06-24,Desktop,1,05caecbf-1bbd-4604-95e6-251f15ce1342
05f40150-2315-4c07-b0e0-73b6d3fb0325,31,Female,Germany,Clothing,939.580017089844,Cash,2025-04-13,Desktop,0,05f40150-2315-4c07-b0e0-73b6d3fb0325
05f6dee6-d2dd-4f27-9a60-1c06df7dcb06,31,Male,Australia,Clothing,1001.63000488281,Cash,2024-05-30,Desktop,0,05f6dee6-d2dd-4f27-9a60-1c06df7dcb06
05f767e2-33c2-4bb2-a401-bc7acf0f30e3,31,Male,Australia,Clothing,1931.42004394531,Cash,2025-11-03,Tablet,0,05f767e2-33c2-4bb2-a401-bc7acf0f30e3
0603096d-f81c-4853-b6b0-40eb8b60f5ae,25,Female,UK,Clothing,401.040008544922,Cash,2023-12-23,Mobile,1,0603096d-f81c-4853-b6b0-40eb8b60f5ae
061e1bec-eeb1-4ab4-84bb-d8305509f1d7,62,Male,UK,Clothing,844.869995117188,Cash,2024-03-17,Desktop,0,061e1bec-eeb1-4ab4-84bb-d8305509f1d7
062c8fd0-bba5-4c56-957f-508511909f3f,30,Female,Canada,Clothing,495.600006103516,Cash,2025-04-29,Tablet,1,062c8fd0-bba5-4c56-957f-508511909f3f
0633c9f0-d669-40a3-969b-ff728aea0322,57,Male,Canada,Clothing,543.02001953125,Cash,2024-08-25,Tablet,1,0633c9f0-d669-40a3-969b-ff728aea0322
065ffe01-5658-479e-af6f-46d94c435b56,43,Male,UK,Clothing,959.75,Cash,2024-01-10,Tablet,0,065ffe01-5658-479e-af6f-46d94c435b56
06608814-eb54-450f-845e-816f48dd2c13,59,Male,India,Clothing,271.579986572266,Cash,2024-08-23,Mobile,0,06608814-eb54-450f-845e-816f48dd2c13
066f0351-53b6-4ac0-9e80-c417b342a9b9,55,Female,Australia,Clothing,1062.21997070313,Cash,2025-04-02,Mobile,0,066f0351-53b6-4ac0-9e80-c417b342a9b9
067c1d82-1353-44e9-b2ee-a1652f0bf285,49,Male,India,Clothing,1062.57995605469,Cash,2025-06-01,Desktop,0,067c1d82-1353-44e9-b2ee-a1652f0bf285
067c3af4-4dd9-4c66-9440-7763e72bb8ab,59,Male,Australia,Clothing,1747.90002441406,Cash,2025-08-05,Mobile,1,067c3af4-4dd9-4c66-9440-7763e72bb8ab
067f043f-36ea-49b3-a07e-edbb3380d1f3,60,Female,Australia,Clothing,1904.90002441406,Cash,2025-10-17,Tablet,0,067f043f-36ea-49b3-a07e-edbb3380d1f3
067f653f-8cde-42fd-9dd2-c1917a98ea08,33,Male,India,Clothing,1039.92004394531,Cash,2025-05-23,Desktop,0,067f653f-8cde-42fd-9dd2-c1917a98ea08
068b4232-4d30-405f-92dd-72a2cc711f68,65,Male,UK,Clothing,914.799987792969,Cash,2024-04-18,Tablet,0,068b4232-4d30-405f-92dd-72a2cc711f68
06c88ce7-ec4d-499f-ba53-455e42b55e21,27,Male,Germany,Clothing,655.590026855469,Cash,2024-01-12,Desktop,0,06c88ce7-ec4d-499f-ba53-455e42b55e21
06ec5b2d-9aff-468c-822a-69f633617dd1,40,Male,Canada,Clothing,1916.65002441406,Cash,2024-12-12,Mobile,0,06ec5b2d-9aff-468c-822a-69f633617dd1
06f33be6-8701-4542-98f4-649935b45760,57,Female,USA,Clothing,1118.68994140625,Cash,2025-04-18,Desktop,1,06f33be6-8701-4542-98f4-649935b45760
06f75b6a-b148-45fd-a9dc-82241c394104,19,Female,Australia,Clothing,1066.63000488281,Cash,2025-09-03,Tablet,0,06f75b6a-b148-45fd-a9dc-82241c394104
06fb8a4f-f925-49eb-b0e7-b008b3197c68,37,Male,Canada,Clothing,240.630004882813,Cash,2025-08-23,Desktop,0,06fb8a4f-f925-49eb-b0e7-b008b3197c68
06df1f56-8743-4c17-8f52-7b4ef136e51d,55,Female,USA,Clothing,196.770004272461,Cash,2024-04-08,Mobile,1,06df1f56-8743-4c17-8f52-7b4ef136e51d
070b2781-8c12-417d-ad37-14c29955fbf2,38,Female,India,Clothing,788.130004882813,Cash,2025-07-06,Mobile,1,070b2781-8c12-417d-ad37-14c29955fbf2
071d80bc-e935-42c2-8e8f-2a002dcf13f0,52,Female,USA,Clothing,1992.44995117188,Cash,2025-11-05,Tablet,1,071d80bc-e935-42c2-8e8f-2a002dcf13f0
0725a682-01f7-4e69-b795-4090d8ea4986,52,Male,Germany,Clothing,87.870002746582,Cash,2025-04-11,Mobile,0,0725a682-01f7-4e69-b795-4090d8ea4986
07469a1a-3b7d-446e-b906-3c209d39dde0,36,Male,Australia,Clothing,717.929992675781,Cash,2025-08-15,Tablet,0,07469a1a-3b7d-446e-b906-3c209d39dde0
074a90c1-4b09-4957-9c51-cf57f4423b3f,64,Male,Germany,Clothing,1209.59997558594,Cash,2025-08-17,Desktop,0,074a90c1-4b09-4957-9c51-cf57f4423b3f
07669022-6e84-4e1e-b245-188bbc5f9cdb,38,Male,USA,Clothing,280.079986572266,Cash,2024-06-10,Tablet,0,07669022-6e84-4e1e-b245-188bbc5f9cdb
079014d6-c4f0-49f0-a467-43c7abe43f28,63,Male,Australia,Clothing,494.140014648438,Cash,2024-07-18,Mobile,0,079014d6-c4f0-49f0-a467-43c7abe43f28
07a64674-695e-444c-9ba9-466c18d672a4,27,Female,Canada,Clothing,1644.69995117188,Cash,2024-06-20,Desktop,0,07a64674-695e-444c-9ba9-466c18d672a4
07abf00e-c698-423e-a8d9-8317446f650d,22,Female,Canada,Clothing,441.040008544922,Cash,2025-08-23,Tablet,0,07abf00e-c698-423e-a8d9-8317446f650d
07b9ad9c-8164-4592-976d-91d096bec54d,25,Male,India,Clothing,1676.66003417969,Cash,2024-12-28,Mobile,0,07b9ad9c-8164-4592-976d-91d096bec54d
07bc5320-f243-4d02-abfa-be8a92b39a17,51,Female,Canada,Clothing,70.7399978637695,Cash,2025-09-14,Mobile,0,07bc5320-f243-4d02-abfa-be8a92b39a17
07c57be1-d89d-45ec-964f-f0b66d7e753d,38,Female,USA,Clothing,175.820007324219,Cash,2024-04-04,Mobile,0,07c57be1-d89d-45ec-964f-f0b66d7e753d
07c73e4d-d555-4e73-b12c-ddca3643bce9,60,Male,USA,Clothing,379.029998779297,Cash,2024-11-06,Desktop,0,07c73e4d-d555-4e73-b12c-ddca3643bce9
